,set_num,name,year,theme_id,num_parts
7722,2508,Jango Fett's Slave I,2002,167,360
7723,7619,Trade Federation AAT,2000,166,159
7724,990,Corroder,2010,403,39
7725,9917,Thunder,2010,403,46
7726,5329,Furno Bike,2010,402,165
7727,13296,Star Wars Podracing Bucket,2000,166,292
7728,6863,Drop Ship,2010,402,393
7729,11241,Gungan Sub,1999,166,379
7730,16176,Rotor,2010,403,144
7731,14069,Republic Gunship,2002,167,697
7732,9828,Preston Stormer,2010,401,17
7733,348,Natalie Breez,2010,401,19
7734,7294,Imperial Shuttle,2001,169,238
7735,11573,William Furno,2010,401,19
7736,5219,Dunkan Bulk,2010,401,17
7737,11360,Mark Surge,2010,401,19
7738,662,Jimi Stringer,2010,401,17
7739,15240,Mos Espa Podrace,1999,166,913
7740,419,Apple,2007,22,10
7741,6420,Pear,2007,22,10
7742,11472,Banana,2007,22,8
7743,6618,Grapes,2007,22,10
7744,16066,Watermelon - Capespan Promotional,2007,33,21
7745,1109,Orange,2007,22,8
7746,1325,Chef,2007,22,5
7747,6220,Dunkan Bulk and Vapor,2010,401,89
7748,9809,B-wing at Rebel Control Center,2000,169,346
7749,9995,TIE Interceptor - UCS,2000,174,702
7750,3144,Trade Federation MTT,2000,166,466
7751,8969,Watto's Junkyard,2001,166,449
7752,7925,Escape from Dragon's Prison,2011,196,185
7753,11010,King's Carriage Ambush,2011,196,286
7754,15942,Mill Village Raid,2011,196,667
7755,15340,Millennium Falcon,2000,169,671
7756,12644,X-wing Fighter - UCS,2000,174,1302
7757,1603,Yoda,2002,158,1076
7758,12170,Ambush in Cairo,2009,267,79
7759,8628,Chauchilla Cemetery Battle,2009,265,188
7760,9383,Venice Canal Chase,2009,266,420
7761,7218,Fighter Plane Attack,2009,266,383
7762,14409,Temple of Doom,2009,268,652
7763,8784,Universal Building Set,1979,469,64
7764,6144,Final Duel I,2002,169,32
7765,11364,Basic Building Set,1985,467,339
7766,15616,Final Duel II,2002,169,26
7767,5000,Train with 12V Electric Motor,1969,234,357
7768,6885,Jedi Defense I,2002,166,59
7769,6014,Jedi Defense II,2002,166,53
7770,15946,Fire Helicopter,2010,58,341
7771,5738,Fire Boat,2010,58,305
7772,10413,Fire Station,2010,58,644
7773,12334,Pteranodon,2004,204,28
7774,11544,Apatosaurus,2004,204,33
7775,10796,Steam Locomotive,1969,234,114
7776,5376,Sky Squad,2003,204,129
7777,12298,Off-Road Fire Truck & Fireboat,2010,58,387
7778,15723,Sea Plane,2004,110,119
7779,327,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,324,22
7780,1227,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7781,8381,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7782,16218,Braca (Duracell 12 pack AA battery promotion),2006,324,16
7783,11365,Braca (Duracell 8 pack AA battery promotion),2006,324,16
7784,15433,Orange Speedboat,2004,204,26
7785,392,Dinosaur,2004,204,34
7786,7169,Snowman,2004,227,19
7787,1248,Universal Building Set,1980,469,302
7788,4905,Robots,2003,204,24
7789,9617,Robots - ANA Promotion,2003,204,23
7790,12083,12V Electric Train with 2 Wagons,1970,234,151
7791,3697,Small Red Helicopter (Polybag),2003,204,28
7792,15614,Yellow Truck (Polybag),2003,204,34
7793,5609,Yellow Truck (Box version) - ANA Promotion,2003,204,36
7794,11601,"Santa, Tree, and Present",2003,22,34
7795,10286,Diesel Locomotive,1970,234,95
7796,7623,Diesel Locomotive with DB Sticker,1974,234,93
7797,6503,"Police Motorcycle, Black Logo",2005,61,28
7798,763,Police Motorcycle - Blue Sticker Version,2008,61,28
7799,9901,"Police Car, Black Logo",2005,61,59
7800,4153,Police Car - Blue Sticker Version,2008,61,59
7801,13363,Police Station [Lighted Figure],2005,61,593
7802,13128,Police Station [No Lighted Figure],2006,61,606
7803,15520,Fire Helicopter,2005,58,75
7804,9492,Fire Truck,2005,58,215
7805,15792,Fire Station,2005,58,264
7806,2455,12V Diesel Locomotive with Crane and Tipper Wagon,1972,234,150
7807,5525,Fire Car,2005,58,47
7808,11579,Street Sweeper,2005,63,64
7809,5086,Construction Site,2005,56,301
7810,16204,Speedboat,2005,50,107
7811,1594,"Prisoner Transport, Black Logo",2005,61,99
7812,15362,Prisoner Transport - Blue Sticker Version,2008,61,99
7813,6180,Mini Digger,2005,56,37
7814,9422,Digger,2005,56,128
7815,1087,XXL Mobile Crane,2005,56,525
7816,1976,Clone Scout Walker,2005,168,109
7817,12375,Basic Building Set,1990,467,440
7818,6347,Darth Vader Transformation,2005,168,60
7819,11780,12V Freight Train and Track,1974,234,310
7820,3118,Droid Tri-Fighter,2005,168,147
7821,9237,General Grievous Chase,2005,168,112
7822,637,Jedi Starfighter & Vulture Droid,2005,168,202
7823,6456,Ultimate Lightsaber Duel,2005,168,278
7824,11717,Wookiee Attack,2005,168,368
7825,16407,ARC-170 Starfighter,2005,168,401
7826,15345,Wookiee Catamaran,2005,168,381
7827,1692,12V Western Train with 2 Wagons and Cowboys,1976,233,287
7828,6000,Clone Turbo Tank [Light-Up Mace Windu],2005,168,803
7829,6509,Clone Turbo Tank (with Non-Light-Up Mace Windu),2006,168,814
7830,15823,TIE Fighter and Y-wing (TRU exclusive re-release),2004,169,415
7831,14093,TIE Fighter,2005,169,159
7832,6656,Imperial Inspection,2005,169,378
7833,2205,Fireman,2005,58,19
7834,14660,Paramedic,2005,60,13
7835,9128,Crab,2005,204,32
7836,2863,Scorpion,2005,204,37
7837,8307,Bird,2005,204,28
7838,388,12V Locomotive,1977,234,133
7839,526,Apple - Suntory Promotional,2005,33,8
7840,11229,Pear - Suntory Promotional,2005,33,10
7841,6020,Orange - Suntory Promotional,2005,33,7
7842,11474,Cherry - Suntory Promotional,2005,33,11
7843,3733,Mango - Suntory Promotional,2005,33,6
7844,12304,Melon - Suntory Promotional,2005,33,8
7845,12561,Police Minifigure Collection,2011,61,57
7846,5369,Straight & Crossroad Plates,2005,62,2
7847,1111,T-Junction & Curved Road Plates,2005,62,2
7848,8505,Ultimate Space Battle,2005,168,540
7849,10843,Police Dog Unit,2011,61,95
7850,10720,Prisoner Transport,2011,61,173
7851,6101,Police Boat,2011,61,173
7852,9454,Mobile Police Unit,2011,61,407
7853,8686,Pirates Polybag,2004,286,5
7854,14751,Street Rebel,2012,22,196
7855,2800,Propeller Adventures,2012,22,244
7856,16215,Dino Quad,2005,384,39
7857,13333,Dino Buggy Chaser,2005,384,78
7858,15651,Dino 4WD Trapper,2005,384,282
7859,5869,Dino Track Transport,2005,384,351
7860,15731,Dino Air Tracker,2005,384,710
7861,5723,Basic Set,1973,469,412
7862,14175,Double Hover,2001,135,21
7863,14986,Steam Shovel with Carrier,1973,416,102
7864,3726,Rover,2001,135,29
7865,15529,Basic Building Set,1985,467,432
7866,1939,Worker Robot,2001,135,30
7867,3702,Jet Scooter,2001,135,24
7868,15259,Scarab Attack,2011,437,44
7869,1627,Golden Staff Guardians,2011,437,70
7870,14112,Flying Mummy Attack,2011,437,124
7871,13995,Double Hover,2001,135,21
7872,8525,Rover,2001,135,29
7873,11086,Mono Jet,2001,135,34
7874,12373,Red Planet Cruiser,2001,135,73
7875,4605,T3-Trike,2001,135,99
7876,2834,Four TECHNIC Shocks,1985,453,4
7877,2719,Red Planet Protector,2001,135,193
7878,6574,Recon-Mech RP,2001,135,189
7879,354,Solar Explorer,2001,135,249
7880,2935,Excavation Searcher,2001,135,467
7881,4410,Aero Tube Hanger,2001,135,716
7882,13939,Vega,2001,135,5
7883,13979,Mizar,2001,135,5
7884,15634,Altair,2001,135,5
7885,1898,Guard,2001,135,5
7886,7363,Advent Calendar 2005 City,2005,208,24
7887,13706,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5
7888,6029,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11
7889,16349,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9
7890,538,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6
7891,9869,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13
7892,9822,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11
7893,7765,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5
7894,3308,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11
7895,895,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7
7896,4906,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5
7897,15212,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5
7898,12349,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8
7899,13004,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4
7900,3042,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5
7901,10495,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6
7902,3161,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11
7903,8016,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23
7904,7351,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10
7905,7214,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7
7906,5433,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5
7907,2895,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8
7908,3745,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5
7909,5564,Advent Calendar 2005 City (Day  7) Safe,2005,220,12
7910,4415,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12
7911,4124,Cursed Cobra Statue,2011,437,212
7912,2082,Rise of the Sphinx,2011,437,526
7913,12657,Scorpion Pyramid,2011,437,797
7914,705,Universal Building Set,1980,469,504
7915,10583,Foundation Set - Blue Bucket,2006,37,460
7916,5373,Foundation Set - Red Bucket,2006,37,427
7917,866,Dump Truck,2005,56,187
7918,6647,Transport Chopper,2012,42,383
7919,9276,Seaside House,2012,43,415
7920,13886,Highway Pickup,2012,39,812
7921,13660,Basic Building Set,1990,467,538
7922,1878,Creator Watch,2002,501,0
7923,14367,Basic Building Set,1985,467,530
7924,2203,12V Transformer for 220V Pack,1969,242,1
7925,15372,Secret of the Tomb,2003,300,42
7926,1101,Jungle River,2003,300,66
7927,15225,12V New Transformer for 220V Pack,1974,242,1
7928,11042,Tygurah's Roar,2003,300,94
7929,3016,Yeti's Hideout,2003,300,114
7930,2144,Passage of Jun-Chi,2003,300,101
7931,12156,Elephant Caravan,2003,300,104
7932,10841,Aero Nomad,2003,300,120
7933,15170,Emperor's Ship,2003,300,178
7934,6455,Temple of Mount Everest,2003,300,288
7935,3168,Scorpion Palace,2003,300,354
7936,1791,Scorpion Palace and Foam Scimitar,2003,300,2
7937,6917,Dragon Fortress,2003,300,741
7938,11460,Thunder Blazer,2003,300,69
7939,10266,12V New Transformer for 110V Pack,1970,242,1
7940,12855,Airplane,2003,300,33
7941,5901,Red Eagle,2003,300,33
7942,16104,Mountain Sleigh,2003,300,30
7943,15465,Mountain Sleigh (Kabaya Promotional),2003,300,30
7944,1291,Black Cruiser,2003,300,28
7945,15920,Small Car,2003,300,28
7946,4440,Universal Building Set,1980,469,540
7947,7599,"Baseplate, Green",1978,473,1
7948,10037,Lime/Black Racer,2007,120,34
7949,1814,Yellow/Black Racer,2007,120,28
7950,15705,"Baseplates, Green and Yellow",1978,473,2
7951,13857,International Space Station,2003,387,162
7952,2730,Saturn V Moon Mission,2003,387,176
7953,10813,Mission to Mars,2003,387,416
7954,3871,Space Shuttle Discovery,2003,387,827
7955,1681,"Baseplates, Red and Blue",1978,473,2
7956,13903,Mars Exploration Rover,2003,387,861
7957,7995,Street Sprinter vs. Mutant Lizard,2005,385,38
7958,7045,Urban Avenger vs. Raptor,2005,385,78
7959,7587,Fire Hammer vs. Mutant Lizards,2005,385,258
7960,2963,Iron Predator vs. T-Rex,2005,385,273
7961,13847,T-1 Typhoon vs. T-Rex,2005,385,579
7962,12099,Police Station,2011,61,785
7963,12247,Flexible Rails,2011,245,24
7964,6610,Clone Troopers vs. Droidekas,2013,167,124
7965,10860,Republic Troopers vs. Sith Troopers,2013,158,62
7966,13856,AT-RT,2013,165,222
7967,3583,A-wing Starfighter,2013,169,177
7968,5754,Z-95 Headhunter,2013,165,371
7969,11913,Rancor Pit,2013,169,380
7970,12686,LEGO Star Wars Jedi Starfighter and Kamino,2013,180,61
7971,14416,Republic Assault Ship & Coruscant,2013,158,74
7972,7579,LEGO Star Wars TIE Bomber and Asteroid Field,2013,180,60
7973,12714,Snowspeeder & Planet Hoth,2013,181,69
7974,485,8 Straight 12V Conducting Rails,1969,242,8
7975,2224,B-wing Starfighter & Planet Endor,2013,181,83
7976,4263,Bangle Minis,2003,500,32
7977,11723,Tantive IV & Planet Alderaan,2013,181,102
7978,4184,BARC Speeder with Sidecar,2013,165,225
7979,13400,Umbaran MHC (Mobile Heavy Cannon),2013,165,491
7980,3466,Battle Of Hoth,2013,169,415
7981,7018,Corporate Alliance Tank Droid,2013,168,271
7982,3328,Homing Spider Droid,2013,167,295
7983,4859,Duel on Geonosis,2013,167,391
7984,12886,JEK-14's Stealth Starfighter,2013,170,548
7985,7972,AT-TE,2013,167,792
7986,15469,Jabba’s Sail Barge,2013,169,848
7987,11875,Photo Minis,2003,500,30
7988,6026,Republic Gunship,2013,167,1173
7989,15849,Mandalorian Speeder,2013,170,210
7990,4051,"Advent Calendar 2013, Star Wars",2013,209,24
7991,15944,"Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225,12
7992,4871,"Advent Calendar 2013, Star Wars (Day 10) - Clone Trooper",2013,225,4
7993,5227,"Advent Calendar 2013, Star Wars (Day 11) - AT-TE Walker",2013,225,15
7994,10220,"Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11
7995,3486,"Advent Calendar 2013, Star Wars (Day 13) - Battle Droid",2013,225,5
7996,1386,"Advent Calendar 2013, Star Wars (Day 14) - Geonosian Starfighter",2013,225,11
7997,11210,"Advent Calendar 2013, Star Wars (Day 15) - Geonosian Warrior",2013,225,3
7998,5276,"Advent Calendar 2013, Star Wars (Day 16) - Geonosian Weapons Depot",2013,225,10
7999,12312,"Advent Calendar 2013, Star Wars (Day 17) - Naboo Cruiser",2013,225,16
8000,3505,"Advent Calendar 2013, Star Wars (Day 18) - Scout Trooper",2013,225,4
8001,1900,"Advent Calendar 2013, Star Wars (Day  1) - R5-F7",2013,225,4
8002,3884,"Advent Calendar 2013, Star Wars (Day 19) - Separatist Shuttle",2013,225,18
8003,6251,"Advent Calendar 2013, Star Wars (Day 20) - Jedi Starfighter",2013,225,13
8004,14599,"Advent Calendar 2013, Star Wars (Day 21) - Jango Fett's Slave I",2013,225,20
8005,7753,"Advent Calendar 2013, Star Wars (Day 22) - Young Boba Fett",2013,225,4
8006,6280,"Advent Calendar 2013, Star Wars (Day 23) - Jet Pack Sled",2013,225,16
8007,10404,"Advent Calendar 2013, Star Wars (Day 24) - Holiday Jango Fett",2013,225,9
8008,15381,"Advent Calendar 2013, Star Wars (Day  2) - Dooku's Solar Sailer",2013,225,11
8009,14475,"Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225,9
8010,11777,"Advent Calendar 2013, Star Wars (Day  4) - Zam Wesell's Speeder",2013,225,14
8011,8426,"Advent Calendar 2013, Star Wars (Day  5) - Twin-Pod Cloud Car",2013,225,16
8012,15437,"Advent Calendar 2013, Star Wars (Day  6) - Endor Rebel Trooper",2013,225,4
8013,666,"Advent Calendar 2013, Star Wars (Day  7) - Weapons Depot",2013,225,11
8014,6038,"Advent Calendar 2013, Star Wars (Day  8) - Republic Gunship",2013,225,14
8015,12246,HH-87 Starhopper,2014,165,361
8016,3668,Jedi Defender-class Cruiser,2013,170,925
8017,6547,Clone Turbo Tank,2014,162,96
8018,2161,AAT,2014,158,95
8019,14259,Millennium Falcon,2014,159,94
8020,13417,TIE Interceptor,2014,159,92
8021,14837,X-Wing Fighter,2014,159,97
8022,302,Star Destroyer,2014,159,97
8023,15266,Death Star Troopers,2014,158,100
8024,7754,Kashyyyk Troopers,2014,158,99
8025,1422,Utapau Troopers,2014,158,83
8026,11574,Battle on Saleucami,2014,158,179
8027,13754,Jedi Interceptor,2014,158,222
8028,14532,V-Wing Starfighter,2014,158,200
8029,15463,General Grievous' Wheel Bike,2014,158,261
8030,6249,Friendship Frame / Mirror,2004,500,15
8031,687,Vulture Droid,2014,158,204
8032,2998,Droid Gunship,2014,158,438
8033,4109,AT-AP,2014,158,715
8034,3904,Droid Tri-Fighter,2014,158,261
8035,11443,Republic AV-7 Anti-Vehicle Cannon,2014,158,434
8036,234,Coruscant Police Gunship,2014,158,479
8037,14828,The Phantom,2014,182,233
8038,9301,Snowspeeder,2014,158,278
8039,15023,B-Wing,2014,158,447
8040,15082,Flowered Hair Bands,2004,500,16
8041,7401,Jedi Scout Fighter,2014,158,488
8042,15760,Mos Eisley Cantina,2014,169,614
8043,7399,The Ghost,2014,182,927
8044,13311,AT-AT,2014,169,1136
8045,6242,Imperial Star Destroyer,2014,158,1357
8046,2584,Advent Calendar 2014 Star Wars,2014,209,24
8047,4679,Advent Calendar 2014 Star Wars (Day 9) - Anakin's Jedi Starfighter,2014,225,13
8048,10861,Advent Calendar 2014 Star Wars (Day 10) - TIE Fighter,2014,225,11
8049,286,Advent Calendar 2014 Star Wars (Day 11) - TIE Fighter Pilot,2014,225,4
8050,9984,Advent Calendar 2014 Star Wars (Day 12) - Luke's Landspeeder,2014,225,15
8051,8405,Advent Calendar 2014 Star Wars (Day 13) - Luke Skywalker,2014,225,4
8052,14260,Advent Calendar 2014 Star Wars (Day 14) - Moisture Vaporator ,2014,225,14
8053,6277,Advent Calendar 2014 Star Wars (Day 15) - Snowspeeder,2014,225,19
8054,16092,Advent Calendar 2014 Star Wars (Day 16) - Snowspeeder Pilot,2014,225,4
8055,7302,Advent Calendar 2014 Star Wars (Day 17) - Hoth Command Center,2014,225,16
8056,9220,Advent Calendar 2014 Star Wars (Day 18) - General Rieekan,2014,225,4
8057,7521,Advent Calendar 2014 Star Wars (Day 1) - Armored Assault Tank (AAT),2014,225,14
8058,13385,Advent Calendar 2014 Star Wars (Day 19) - Holiday Speeder Bike,2014,225,19
8059,6275,Advent Calendar 2014 Star Wars (Day 20) - Imperial Shuttle,2014,225,11
8060,15574,Advent Calendar 2014 Star Wars (Day 21) - Anakin's Y-wing Starfighter,2014,225,20
8061,9451,Advent Calendar 2014 Star Wars (Day 22) - Festive Astromech,2014,225,7
8062,9635,Advent Calendar 2014 Star Wars (Day 23) - Holiday Fireplace,2014,225,26
8063,10782,Advent Calendar 2014 Star Wars (Day 24) - Santa Darth Vader,2014,225,6
8064,743,Advent Calendar 2014 Star Wars (Day 2) - Super Battle Droid,2014,225,4
8065,878,Advent Calendar 2014 Star Wars (Day 3) - Republic Cannon,2014,225,18
8066,14777,Advent Calendar 2014 Star Wars (Day 4) - Clone Trooper with Santa Hat,2014,225,5
8067,8154,Advent Calendar 2014 Star Wars (Day 5) - Clone Trooper Weapon Station,2014,225,11
8068,8121,Advent Calendar 2014 Star Wars (Day 6) - Vulture Droid,2014,225,9
8069,8960,Advent Calendar 2014 Star Wars (Day 7) - Snowball Missle Launcher,2014,225,16
8070,8711,Advent Calendar 2014 Star Wars (Day 8) - Snowtrooper ,2014,225,4
8071,6151,MTT,2014,166,951
8072,621,Sandcrawler,2014,169,3294
8073,58,Slave I,2015,174,1994
8074,7965,Starry Bangles and Rings,2004,500,9
8075,2576,Jewels-n-Rings,2003,500,80
8076,10069,ARC-170 Starfighter,2015,159,95
8077,9693,Vulture Droid,2015,159,77
8078,591,Snowspeeder,2015,159,97
8079,9002,AT-AT,2015,159,88
8080,4854,Republic Gunship,2015,159,105
8081,14020,Homing Spider Droid,2015,159,102
8082,16317,Imperial Troop Transport,2015,182,141
8083,12786,Shadow Troopers,2015,183,95
8084,5584,AAT,2015,166,251
8085,11437,Jewels-n-Bands,2003,500,80
8086,9131,T-16 Skyhopper,2015,169,246
8087,8076,TIE Advanced Prototype,2015,182,354
8088,12893,AT-DP,2015,182,498
8089,15894,Wookiee Gunship,2015,182,568
8090,9928,Hailfire Droid,2015,167,163
8091,8666,Battle Droid Troop Carrier,2015,166,565
8092,12602,Anakin's Custom Jedi Starfighter,2015,165,369
8093,4370,Senate Commando Troopers,2015,183,106
8094,3198,Geonosis Troopers,2015,183,105
8095,7451,Ezra's Speeder Bike,2015,182,267
8096,18708,Ezra's Speeder Bike,2015,182,253
8097,867,Jewels-n-Clips,2003,500,72
8098,4328,Flash Speeder,2015,166,311
8099,10988,Naboo Starfighter,2015,166,440
8100,11702,Death Star Final Duel,2015,169,722
8101,89,Imperial Shuttle Tydirium,2015,158,935
8102,13686,UCS TIE Fighter,2015,158,1683
8103,13557,Sith Infiltrator,2015,166,659
8104,2062,LEGO® Star Wars™ Advent Calendar,2015,225,292
8105,12848,Assault on Hoth,2016,174,2139
8106,12011,Rey's Speeder™,2015,158,192
8107,701,First Order Snowspeeder™,2015,158,443
8108,4999,Trendy Tote Hot Pink,2003,500,89
8109,7505,First Order Special Forces TIE fighter™,2015,158,519
8110,2535,Poe’s X-Wing Fighter™,2015,158,715
8111,12074,First Order Transporter™,2015,158,783
8112,16325,Kylo Ren’s Command Shuttle™,2015,158,1002
8113,8907,Millennium Falcon™,2015,158,1328
8114,5172,Imperial Assault Carrier,2015,182,1214
8115,8251,Jango Fett™,2015,158,85
8116,1197,Clone Commander Cody™,2015,158,82
8117,13418,Obi-Wan Kenobi™,2015,158,83
8118,9595,8 Curved 12V Conducting Rails,1969,242,8
8119,2539,Luke Skywalker™,2015,158,83
8120,180,Trendy Tote Tangerine,2003,500,94
8121,6183,Darth Vader™,2015,158,160
8122,2569,General Grievous™,2015,158,186
8123,8314,Rey,2016,184,84
8124,6202,First Order Stormtrooper,2016,184,81
8125,5537,Poe Dameron,2016,184,101
8126,12756,Finn,2016,184,98
8127,9858,Kylo Ren,2016,184,86
8128,6895,Captain Phasma,2016,184,82
8129,9819,Sergeant Jyn Erso,2016,185,104
8130,6926,K-2SO,2016,185,169
8131,3546,Trendy Tote Sky Blue,2003,500,94
8132,9727,Imperial Death Trooper,2016,185,105
8133,5339,Resistance X-Wing Fighter,2016,184,87
8134,4578,First Order Snowspeeder,2016,184,91
8135,457,The Ghost,2016,159,104
8136,14581,TIE Advanced Prototype,2016,182,93
8137,8345,Wookiee Gunship,2016,182,84
8138,15348,AT-DP,2016,182,76
8139,831,Resistance Trooper Battle Pack,2016,184,112
8140,3796,First Order Battle Pack,2016,184,88
8141,13027,Rebel Alliance Battle Pack,2016,158,99
8142,7131,Galactic Empire™ Battle Pack,2016,158,109
